key,found,label,first_level,parents
367403001,1,Pyloric stenosis,Clinical finding,55860008
109355002,1,Carcinoma in situ,Clinical finding,55342001
400171002,1,Malignant atrophic papulosis,Clinical finding,49601007
301867009,1,Edema of trunk,Clinical finding,"118654009,128121009"
205824006,1,Noonan's syndrome,Clinical finding,"11164009,363070008,699346009,77701002"
254976006,1,Optic nerve glioma,Clinical finding,"724807008,94971009"
302293008,1,Finding of limb structure,Clinical finding,404684003
441557008,1,Septic pulmonary embolism,Clinical finding,"442105001,59282003"
66986005,1,Tuberculosis of skin,Clinical finding,"25626000,271423008,367338000"
313172000,1,Colonoscopy abnormal,Clinical finding,165143003
472916000,1,Toxic metabolic encephalopathy,Clinical finding,81308009
5972002,1,Delay when starting to pass urine,Clinical finding,47252008
300884005,1,Swelling of female genital structure,Clinical finding,"248842004,300880001"
366420008,1,Peripheral reflex finding,Clinical finding,106146005
131113002,1,Increased vitamin D,Clinical finding,"442756004,785671009"
32809005,1,Congenital anomaly of sclera,Clinical finding,"19416009,33064008"
405545007,1,Mesenteric artery stenosis,Clinical finding,"128321003,399957001,726490008,735427000"
440574002,1,Abnormal response to nerve stimulation,Clinical finding,251440000
162046002,1,Central abdominal pain,Clinical finding,21522001
301310005,1,Finding of face,Clinical finding,298364001
248062006,1,Self-injurious behavior,Clinical finding,1157096002
41427001,1,Disorder of bronchus,Clinical finding,"118946009,233776003,301229001"
467003,1,Old laceration of muscles of pelvic floor,Clinical finding,"239953001,609620004,609621000,75047002"
70099003,1,Stargardt's disease,Clinical finding,276436007
16851005,1,Mitochondrial myopathy,Clinical finding,"240096000,26111005"
29139005,1,Gustatory hallucinations,Clinical finding,7011001
289448000,1,Fetus normal,Clinical finding,106112009
125608002,1,Fracture of lumbar spine,Clinical finding,"262524001,298385001,298593000,50448004,65354004"
363176004,1,Inflammatory disorder of head,Clinical finding,"118934005,363170005"
735912006,1,Injury due to procedure,Clinical finding,"116224001,417163006"
123773003,1,Heterozygous hemoglobinopathy,Clinical finding,427306008
254845004,1,Fibroadenoma of breast,Clinical finding,269485000
365437008,1,Consistency of stool - finding,Clinical finding,300391003
60498001,1,Congenital viral hepatitis B infection,Clinical finding,276660001
236626002,1,Chronic cystitis - culture negative,Clinical finding,33655002
433234005,1,Hyperplasia of prostate,Clinical finding,30281009
128295000,1,Inflammatory disorder of the eye,Clinical finding,"11131000119108,363171009,363176004"
19538009,1,Verbigeration,Clinical finding,"289198005,29164008"
75047002,1,Disorder of skeletal muscle,Clinical finding,"129565002,19660004,928000"
69116000,1,Moyamoya disease,Clinical finding,"62914000,81308009"
169255008,1,Ultrasound scan abnormal,Clinical finding,"370380004,408574004"
105980002,1,Disease affecting entire cardiovascular system,Clinical finding,49601007
36348003,1,Primary hyperparathyroidism,Clinical finding,66999008
276177000,1,Thyroid eye disease,Clinical finding,"237822008,733328008"
91857003,1,Acute lymphoid leukemia,Clinical finding,"188725004,91855006"
118694006,1,Procedure on trunk,Procedure,771329004
94118008,1,Primary malignant neoplasm of upper respiratory tract,Clinical finding,"415177008,449066004,93986008"
16294009,1,Splenomegaly,Clinical finding,"51244008,714254003"
276603001,1,Perinatal disorder of growth and/or development,Clinical finding,415073005
301179007,1,Difficult venous access,Clinical finding,248727005
414032001,1,Disorder of pigmentation,Clinical finding,64572001
86352002,1,Sclerosis of the skin,Clinical finding,34319007
371237000,1,Syphilitic skin disorder,Clinical finding,"402126004,76272004"
37200009,1,Disorder of tyrosine metabolism,Clinical finding,237911005
363045008,1,Connective tissue hereditary disorder,Clinical finding,"105969002,32895009"
205562004,1,Angiomatosis,Clinical finding,399981008
7119001,1,Cutaneous lupus erythematosus,Clinical finding,95329006
236495001,1,Urate nephropathy,Clinical finding,106000008
79012001,1,Vaginospasm,Clinical finding,"248870002,45352006"
58532003,1,Unwanted pregnancy,Clinical finding,"289203002,77386006"
95396005,1,Injection site cyst,Clinical finding,"441457006,95395009"
160932005,1,Financial problem,Clinical finding,365550006
48505000,1,Xanthopsia,Clinical finding,78455002
703865001,1,Skin disorder of male genitalia,Clinical finding,"64557000,700081008,724861006"
366158000,1,Vascular measurements - finding,Clinical finding,366157005
267854005,0,,,366157005
46670006,1,Abnormal reflex,Clinical finding,106146005
40739000,1,Dysphagia,Clinical finding,50410009
442147002,1,Imaging of thorax abnormal,Clinical finding,408574004
93987004,1,Primary malignant neoplasm of retina,Clinical finding,"363465007,371986009"
302883007,1,Meningeal cyst,Clinical finding,"15758002,277333006"
63480004,1,Chronic bronchitis,Clinical finding,"128294001,17097001,32398004"
446669006,1,Anastomotic bleeding,Clinical finding,"131148009,64572001"
289186000,1,Voice production finding,Clinical finding,118250006
45261009,1,Viral conjunctivitis,Clinical finding,"299699004,312132001"
49783001,1,Paraneoplastic syndrome,Clinical finding,64572001
78455002,1,Subjective visual disturbance,Clinical finding,63102001
21111006,1,Complete trisomy 13 syndrome,Clinical finding,"17760001,270521004"
41591006,1,Disorder of form of thought,Clinical finding,365252004
19276002,1,Congenital cerebral cyst,Clinical finding,"40720005,57148006"
363340006,1,Vascular disorder of extremity,Clinical finding,"128605003,27550009"
93004007,1,Congenital anomaly of frontal bone,Clinical finding,"298364001,51655004"
62497000,1,Stewart-Treves syndrome,Clinical finding,"254794007,403986008"
314188009,1,Femoral artery occlusion,Clinical finding,405557003
345121001,1,Heteronymous bilateral visual field defects,Clinical finding,12184005
240460008,1,Acute paralytic poliomyelitis,Clinical finding,"29426003,398102009"
238625005,1,Follicular keratosis,Clinical finding,"238741003,277905003,707209001,816995008"
365601007,1,Eosinophil count - finding,Clinical finding,365630000
95691008,1,Arteriosclerotic retinopathy,Clinical finding,"247109000,473449006,57534004,72092001,95695004"
274080003,1,Bacterial gastroenteritis,Clinical finding,"128999004,312121001"
204448004,1,Atresia of pulmonary artery with septal defect,Clinical finding,"10930001,253549006,773139006"
126624005,1,Neoplasm of muscle of trunk,Clinical finding,"126637008,699955004"
429728004,1,Bacterial urethritis,Clinical finding,"236681009,312124009"
196682000,1,Acute peptic ulcer,Clinical finding,"127321000,13200003"
409674002,1,Prothrombin time increased,Clinical finding,165568006
254026007,1,Craniofacial microsomia,Clinical finding,268239009
735519006,1,Infection of endocrine gland caused by Mycobacterium tuberculosis,Clinical finding,"128561003,312426003,363171009,56717001"
301343009,1,Temperature-associated finding,Clinical finding,118222006
442868003,1,Neoplasm of skeletal system,Clinical finding,"363229000,88230002"
39625001,1,Infection by Leishmania braziliensis,Clinical finding,80612004
203465002,1,Bone cyst,Clinical finding,"300861003,441457006,76069003"
279028009,1,Ovarian pain,Clinical finding,"162143008,21522001,289841000,301363002"
76489005,1,Finding of sense of taste,Clinical finding,"106147001,118228005"
373662000,1,Primary adrenocortical insufficiency,Clinical finding,386584007
84681008,1,Rectal cellulitis,Clinical finding,"300312006,307424002,3951002"
365470003,1,Family details and household composition - finding,Clinical finding,365469004
254878006,1,Endometrial carcinoma,Clinical finding,"188192002,449073009"
160670007,1,Diabetic diet,Clinical finding,788006
45982008,1,Burn of esophagus,Clinical finding,"13140001,17543009,300286002,320934008"
609395005,1,Injury of somatic nerve plexus,Clinical finding,285596009
56435009,1,Poverty of thought,Clinical finding,"365287004,55956009"
230728003,1,Dissection of cervicocerebral artery,Clinical finding,"118254002,473449006,710864009"
283976007,1,Injury of vulva,Clinical finding,"127277000,286554000,289474006,447259000,5089007"
93725000,1,Primary malignant neoplasm of bone,Clinical finding,"1156806002,428281000"
196125002,1,Diffuse interstitial pulmonary fibrosis,Clinical finding,51615001
11805005,1,Injury of groin,Clinical finding,"118936007,282771003"
737223000,1,Dendritic cell neoplasm,Clinical finding,737224006
14066009,1,Noninfectious colitis,Clinical finding,"64226004,71207007"
4039009,1,Multiple vitamin deficiency disease,Clinical finding,85670002
84124004,1,Gastrojejunal ulcer with hemorrhage,Clinical finding,"16121001,64121000,714278008"
121871000119100,1,Acquired synechiae of foreskin of penis,Clinical finding,"1051000119103,253853002"
6300007,1,Exposed to noise,Event,88817006
26780008,1,Coarctation of pulmonary artery,Clinical finding,"239953001,36110001"
127345001,1,Disorder of endocrine gonad,Clinical finding,"300479008,362968007,362969004"
280732008,1,Obstetric disorder of uterus,Clinical finding,"12337004,609496007"
721265008,1,Infection of skin and/or mucous membrane caused by Herpes virus,Clinical finding,"23513009,362965005,415531008"
232006002,1,Macular hole,Clinical finding,"11131000119108,301905003,312999006"
420422005,1,Diabetic ketoacidosis,Clinical finding,"444780001,56051008,735539005"
447259000,1,Traumatic injury of external genitalia,Clinical finding,"282771003,282772005,417746004,724386005"
27206009,1,Agraphia,Clinical finding,106170009
414491002,1,Infectious endophthalmitis,Clinical finding,"128351009,1847009"
285680001,1,Difficulty weight-bearing,Clinical finding,"302002000,364870001"
310256002,1,Antineutrophil cytoplasmic antibody positive,Clinical finding,"365584005,441773004"
429040005,1,Ulcer,Clinical finding,64572001
363504005,1,Malignant tumor of lower limb,Clinical finding,"126655004,363346000"
441328008,1,Abnormal electronystagmogram,Clinical finding,442618008
297968009,1,Bleeding skin,Clinical finding,"106076001,131148009"
25797006,1,Pulmonary aspiration of blood,Clinical finding,116277006
74949007,1,Infestation by Anoplura,Clinical finding,414618002
206021007,1,Fetal or neonatal effect of placental or breast transfer of anticonvulsant,Clinical finding,"414248009,87858002"
60826002,1,Coccidioidomycosis,Clinical finding,26053008
109978004,1,T-cell lymphoma (clinical),Clinical finding,"118601006,422172005"
372122006,1,Malignant neoplasm of skin head and neck,Clinical finding,"302816009,372130007,400063003"
5743005,1,Iridoschisis,Clinical finding,117831000119104
50799005,1,Atrioventricular dissociation,Clinical finding,698247007
16196000,1,Cytomegaloviral mononucleosis,Clinical finding,"271558008,28944009"
79471008,1,Sudden hearing loss,Clinical finding,"15188001,2704003"
75375008,1,Bacterial enteritis,Clinical finding,"274080003,312108008,55184003"
8004003,1,Teething syndrome,Clinical finding,366222002
2073000,1,Delusions,Clinical finding,83507006
85828009,1,Autoimmune disease,Clinical finding,414029004
92185002,1,Benign neoplasm of lip,Clinical finding,"126770008,419958000,92098009,92391007"
231449007,1,Epileptic psychosis,Clinical finding,"111479008,69322001"
45294007,1,Auriculotemporal syndrome,Clinical finding,"230659005,238758008,73013002"
37102008,1,Disorder of endocrine ovary,Clinical finding,"127345001,5552004"
6595006,1,Calcinosis,Clinical finding,362975008
664002,1,Delayed ovulation,Clinical finding,300552007
58008004,1,Peliosis hepatis,Clinical finding,85057007
367469000,1,Color vision deficiency,Clinical finding,95677002
277357006,1,Sputum retention,Clinical finding,366126005
300098001,1,Mass in pinna,Clinical finding,"247236008,300850006"
406594003,1,Mycobacterial infection of the central nervous system,Clinical finding,"128119004,88415009"
414786004,1,Murmur,Clinical finding,118241009
11543004,1,Otosclerosis,Clinical finding,282039003
83436008,1,Yersiniosis,Clinical finding,128945009
24257003,1,Injury of abdominal wall,Clinical finding,"118928003,128069005,282026002"
700097003,1,Fracture of bone of hip region,Clinical finding,"125600009,46866001"
249537008,1,Umbilicus finding,Clinical finding,"248402002,609624008"
300950007,1,Infected hand,Clinical finding,"118933004,40733004"
36971009,1,Sinusitis,Clinical finding,"129134004,363176004,7393007"
57451009,1,Congenital tracheobronchomegaly,Clinical finding,253740007
72000004,1,Vitamin A deficiency,Clinical finding,"131120009,85670002"
8725005,1,Abscess of prostate,Clinical finding,"197180003,274112000,30281009,309089006,47493003"
82453008,1,Thrombosis of iliac artery,Clinical finding,"385442006,399957001,65198009"
367338000,1,Infective dermatitis,Clinical finding,"108365000,703938007"
92906004,1,Congenital abnormal shape of clavicle,Clinical finding,"298761006,726116007"
400106006,1,Disorder of skin of trunk,Clinical finding,"128043004,95320005"
267199000,1,Antepartum hemorrhage associated with coagulation defect,Clinical finding,34842007
111551000,1,Testicular hypofunction,Clinical finding,"2149006,48723006,73820008"
70591005,1,Fetal disorder,Clinical finding,"106112009,414025005"
609428000,1,Fetal damage from maternal infectious disorder,Clinical finding,609429008
416916004,1,Lipoid pneumonitis,Clinical finding,205237003
236692005,1,Degenerative disorder of urethra,Clinical finding,"362975008,4985009"
17769000,1,Injury of cranial nerve,Clinical finding,"57182000,73013002"
31892009,1,Hemothorax,Clinical finding,"131148009,233635001"
42345000,1,Polyneuropathy,Clinical finding,302226006
58729003,1,Disorder of capillaries,Clinical finding,"248723009,27550009"
95593001,1,Abscess of testis,Clinical finding,"274112000,64910008,87860000"
161129001,1,Learning difficulties,Clinical finding,247617009
271721006,1,Symbolic dysfunction,Clinical finding,36456004
365929007,1,Consciousness and/or awareness finding,Clinical finding,36456004
