key,label
188250002,Malignant tumor of kidney parenchyma
75570004,Viral pneumonia
421895002,Peripheral vascular disorder due to diabetes mellitus
118939000,Disorder of neck
12295008,Bronchiectasis
252246005,Pseudoxanthoma elasticum
57777000,Toxic nodular goiter
94641004,Secondary malignant neoplasm of trachea
4529005,Abnormal spermatogenesis
125608002,Fracture of lumbar spine
363354003,Malignant tumor of cervix
2694001,Myelophthisic anemia
94515004,Secondary malignant neoplasm of respiratory tract
66556007,Hemobilia
125574005,Angiolymphoid hyperplasia with eosinophilia
77708008,Hemorrhage of testis
111451002,Obstetrical injury to pelvic organ
312155003,Genital infection
373572006,Clinical finding absent
254811006,Epithelioid and spindle cell nevus
283025007,Superficial injury of head
366139009,Ease of respiration - finding
57148006,Congenital anomaly of brain
402693001,Lipomatosis
387922007,Neoplasm of endocrine gland
724548002,Chorea due to and following infective disorder
725155003,Wound of abdomen
191962000,Neurocirculatory asthenia
323666000,Anemia due to intrinsic red cell abnormality
240798009,Liver fluke infection
204250005,Congenital abnormality of Eustachian tube
198319004,Enlarged uterus
247471006,Maculopapular eruption
271482000,Neoplasm of uncertain behavior of liver and/or biliary passages
85892000,Promiscuous behavior
54959009,Perinatal atelectasis
89988002,Radicular cyst
419503008,Hyperhomocysteinemia
414916001,Obesity
20016009,Menarche
125665001,Crushing injury
238417000,Non-pyogenic bacterial infection of skin
211483007,Contusion of globe of eye
86318000,Decreased cardiac output
271481007,Hemangioma of skin and subcutaneous tissue
713654004,Autoimmune cholangitis
190979003,Selective immunoglobulin A deficiency
231939004,Injury of cornea
735499005,Dilatation of gastrointestinal tract
240131006,Rhabdomyolysis
301229001,Bronchial finding
66264000,Todd's paresis
456171000124102,Disorder of left eye
236498004,Renal disorders in systemic disease
267427000,Disaccharidase deficiency
111420009,Leukoplakia of vagina
106048009,Respiratory finding
472763005,Disorder of left atrium
9209005,Acute abdomen
363138005,Hereditary disorder of immune system
19843006,Hypertrophic scar
2989004,Complication following molar AND/OR ectopic pregnancy
240557004,Secondary syphilis
77493009,Fracture of pelvis
309532004,Mass of back
427380004,Vanishing bile duct syndrome
83074005,Unplanned pregnancy
11538006,Tetraplegia
46210008,Cyst of eyelid
414850009,Neutrophilia disorder
248174008,Lip finding
8765009,Hematemesis
3415004,Cyanosis
109911004,Overlapping malignant neoplasm of brain and other parts of the central nervous system
84679006,Gastrointestinal candidiasis
127070008,Malignant histiocytic disorder
365768006,Cardiac enzyme levels - finding
126533001,Disorder with defective osteoid mineralization
128241005,Inflammatory disease of liver
302849000,Nephroblastoma
20995005,Tinel's sign
410066003,Congenital anomaly in number of teeth
24321005,Fungal meningitis
413441006,Acute monocytic leukemia
300856000,Mass of urogenital structure
367591000119105,Hereditary nephropathy
46826000,Rheumatic chorea
71638002,Disorder of calcium metabolism
386066000,Disorder of vitamin B
47158003,Phaeohyphomycosis
17467004,Hypertrophy of nasal turbinates
276438008,Swelling / lump finding
36321004,Sleeptalking
166584001,C-reactive protein abnormal
230482003,Carotidynia
200364001,Obstetric breast infections
717863000,Peptic anastomotic ulcer
675003,Torsion of intestine
118940003,Disorder of nervous system
401050002,Carotid artery finding
25173007,Recurrent tumor
195042002,Second degree atrioventricular block
46981006,Factor XII deficiency disease
19242006,Pulmonary edema
95684005,Choroid tubercles
1023001,Apnea
419620001,Death
33839006,Genital herpes simplex
88202002,Alteration in nutrition: less than body requirements
415238003,REM sleep behavior disorder
59136001,"Thyroid disease in mother complicating pregnancy, childbirth AND/OR puerperium"
48340000,Incontinence
363732003,Addison's disease
46737006,Normocytic normochromic anemia
404035005,Granular cell tumor
254658001,Benign epithelial neoplasm of skin
309155007,Cheyne-Stokes respiration
95810005,Infection of external auditory canal
73342002,Obstruction of trachea
274540003,Feeding difficulties and mismanagement
39621005,Disorder of gallbladder
86765009,Mild intellectual disability
38739001,Hepatic vein thrombosis
194387002,Transient ischemic deafness
421418009,Mature T-cell AND/OR NK cell neoplasm
399187006,Hemochromatosis
783736003,Malignant melanoma of mucous membrane
131112007,Decreased carotene
65576009,Polyp of cervix
36971009,Sinusitis
63741006,Fungal infection of lung
102866000,Abnormal urine
367399005,Ulnar nerve palsy
254666005,Keratosis
44219007,Pseudoexfoliation of lens capsule
279016001,Cervicogenic headache
255057000,Benign tumor of head and neck
281255004,Small bowel obstruction
248487006,Optic disc swelling
15576007,Necrolytic migratory erythema
432807008,Pollen-food allergy
88854002,Congenital hypoplastic anemia
270487001,Non-organic sleep disorder
31825002,Abnormal granulation tissue
92594000,Carcinoma in situ of female genital organ
312119006,Bacterial lower respiratory infection
29608009,Acute epiglottitis
95322002,Edematous skin
95640005,Disorder of brain stem
111910009,Amebic infection
16763008,Hemorrhage of liver
699668009,Secondary nonischemic congestive cardiomyopathy
239826001,"Chronic infantile neurological, cutaneous and articular syndrome"
400166009,Acquired keratoderma
73211009,Diabetes mellitus
95608006,Necrosis of placenta
118926004,Disorder of bile duct
91856007,Acute lymphoid leukemia in remission
90446007,Pruritus ani
240818004,Taenia solium infection
126852003,Neoplasm of intrahepatic bile ducts
126885006,Neoplasm of bladder
27836007,Pertussis
413343005,Mixed urinary incontinence
373351007,Surgical procedure on soft tissue
26746005,Cold injury syndrome of newborn
197480006,Anxiety disorder
10362008,Accessory spleen
782957005,Ichthyosis
335002,Pylorospasm
129132000,Bacterial infectious disease of brain
300234006,Finding of sensation of tooth
247404004,Allodynia
24911006,Perinatal jaundice from excessive hemolysis
20815007,Exstrophy of cloaca sequence
414031008,Immunosecretory disorder
200936003,Lupus erythematosus
301108000,Tricuspid valve finding
64036004,Reactive perforating collagenosis
31268005,Thrombophlebitis migrans
127013003,Disorder of kidney due to diabetes mellitus
51118003,Congenital atresia of duodenum
72654001,Supraventricular arrhythmia
248782001,Anejaculation
23502006,Lyme disease
43982006,Solar degeneration
49714001,Congenital anomaly of gallbladder
386211005,Disorder of function of stomach
370143000,Major depressive disorder
15973301000119100,Bilateral congenital deformity of lower limbs
95395009,Injection site mass
225873007,Finding relating to grief and dying
407457004,Disease due to Polyomaviridae
21522001,Abdominal pain
302943003,Abnormal number of pulmonary valve cusps
93987004,Primary malignant neoplasm of retina
299210006,Postprocedural finding of upper limb
105634001,Disease due to Reoviridae
164933008,ECG: T wave normal
13806003,Congenital anomaly of urethra
230314007,Sandifer syndrome
442756004,Measurement finding above reference range
398925009,Abducens nerve disorder
167714004,CSF pressure: low
94623007,Secondary malignant neoplasm of testis
314551004,Corneal graft disorder
432119003,Aneurysm
398991009,Motor retardation
91302008,Sepsis
237772002,Adrenal atrophy
67801009,Tenosynovitis
248539004,Family problems
65740005,Increased forced expiratory volume
157266009,Dislocation of knee joint
5132005,Keratosis pilaris
82458004,Congenital stenosis of mitral valve
75053002,Acute febrile mucocutaneous lymph node syndrome
6561007,Pain in urethra
786068005,Peptic ulcer with obstruction
234102003,Lipedema
312150008,Fungal cardiovascular infection
37494006,Increased peak expiratory flow rate
315241008,Pain from metastases
197238009,Colostomy and enterostomy malfunction
126909004,Neoplasm of body of uterus
314187004,Iliac artery occlusion
287080001,Congenital anomaly of nervous system of head/neck
54304004,Progressive bulbar palsy
17440005,Anal spasm
5152006,Illusions
386080007,Vitamin B6 deficiency
6481005,Diplegia
419145002,Nightmares
191733007,Fear of pregnancy
94069006,Primary malignant neoplasm of spinal meninges
42442001,Lichen striatus
722906002,Intracranial hemorrhage due to birth trauma
1482004,Chalazion
94719007,Myeloid sarcoma
95690009,Retinal tear
247667002,Grandiose delusions
73375005,Ulcer of larynx
253599005,Bicuspid pulmonary valve
413343005,Mixed urinary incontinence
307816004,Leriche's syndrome
472948001,Cross-dressing
132721000119104,Hypertensive emergency
205237003,Pneumonitis
424131007,Easy bruising
165424007,Red blood cell count raised
92446002,Benign neoplasm of trachea
18718003,Gingival disease
297960002,Mass of skin
24803000,Radiation injury
42658009,Disorder of the peripheral nervous system
312429005,Abscess of nervous system
8691004,Acquired ichthyosis
74285003,Pelvic mass
286756000,Impulsive character
1852004,Traumatic injury of abducens nerve
626004,Hypercortisolism due to nonpituitary tumor
235913009,Congenital disorder of gallbladder and biliary tract
254877001,Sarcoma of uterus
25501002,Social phobia
11378000,Persistent urogenital sinus
13213009,Congenital heart disease
81010002,Decreased systolic arterial pressure
297268004,"Ear, nose and throat finding"
128290005,Chronic disease of genitourinary system
300857009,Mass of urinary system structure
609637006,Procedure on pelvic region of trunk
301455002,Atrophic endometrium
609625009,Finding of pelvic region of trunk
84880007,"Fetal or neonatal effect of complication of placenta, cord and/or membranes"
271687003,Swelling of scrotum
286917001,Hypergonadism
58392004,Congenital syphilitic osteochondritis
301396000,Tenderness of male genital structure
425500002,Secondary progressive multiple sclerosis
201789001,Rheumatoid nodule
44572005,Tuberculous peritonitis
237084006,Chlamydial cervicitis
271569006,Communicating hydrocephalus
34528009,Familial hypertriglyceridemia
162214009,Crying infant
190694001,Tyrosinemia
67313008,Fetal death due to termination of pregnancy
301191003,Lesion of nose
36151004,Chemical esophagitis
95378001,Injection site hypersensitivity
129179000,Piriformis syndrome
79268002,POEMS syndrome
80098002,Diffuse Lewy body disease
235675006,Gastroparesis syndrome
73861008,Polyp of duodenum
78349008,Umbilical bleeding
90480005,Interrupted breathing
368009,Heart valve disorder
61808009,"Multiple endocrine neoplasia, type 2"
415822001,Viral gastroenteritis due to Rotavirus
65778007,Sinoatrial block
253599005,Bicuspid pulmonary valve
4740000,Herpes zoster
193950006,Sensory disorder of eyelid
1776003,Renal tubular acidosis
15160007,Virilization
310255003,Anti-neutrophil cytoplasmic antibody negative
74978008,Illegal termination of pregnancy with complication
268274005,Enchondromatosis
387754006,Amebic dysentery
76783007,Chronic hepatitis
62660000,Conjunctival deposit
111812000,Atypical mycobacterial infection
414916001,Obesity
26889001,Myositis
238788004,Venous stasis syndrome
246980005,Scleral injection
80962007,Disorder of glossopharyngeal nerve
724614007,Disorder of musculoskeletal system following procedure
126845000,Neoplasm of sigmoid colon
23961005,Arthropathy associated with a hematological disorder
93197009,Malignant lymphoma of lymph nodes of multiple sites
102962002,Abnormal evoked potential
95847005,Injury of muscle
95631006,Drowsiness of the newborn
83886009,Klumpke-Déjerine paralysis
95633009,Neonatal hypokinesia
50485007,Low tension glaucoma
36675003,Periphlebitis
38936003,Abnormal blood pressure
247832004,Social fear
25671008,Eosinophilic meningitis
78913002,Edema of newborn
30744009,Platypnea
44516004,Primary chronic pseudo-obstruction of gastrointestinal tract
28710006,Disorder of steroid metabolism
24813008,Gastrointestinal complication
280959007,Malignant tumor of lacrimal drainage structure
403906006,Metastatic squamous cell carcinoma
234016006,Infection of artery
185823004,Finding of skin texture
102974003,Abnormal brain stem auditory evoked potential
197866008,Diverticulum of bladder
309529002,Lung mass
420499009,Hypogonadotropic hypogonadism due to isolated gonadotropin deficiency
72556006,Injury of trigeminal nerve
232339008,Disorder of nose and nasopharynx
271425001,Scrub typhus
78913002,Edema of newborn
106200001,Hematopoietic system finding
128403000,Infectious disease of heart
32022003,Degenerative progressive high myopia
73430006,Sleep apnea
449814007,Trigeminal autonomic cephalalgia
36118008,Pneumothorax
237559000,Thyroid hormone resistance syndrome
9707006,Intestinal volvulus
47641009,Orotic aciduria
95774001,Atrophy of optic disc
95723009,Subcapsular cataract
89792004,Right ventricular hypertrophy
235853006,Angiodysplasia of intestine
26517000,Acquired deformity of finger
398640008,Rheumatoid pneumoconiosis
233607000,Pneumococcal pneumonia
186431008,Clostridioides difficile infection
22421007,Congenital absence of bladder
2528003,Viremia
118942006,Disorder of pelvic peritoneum
609496007,Complication occurring during pregnancy
274538008,Echoencephalogram abnormal
247264003,Scarred tympanic membrane
365629005,White blood cell granularity - finding
371521007,Disorder of bone development
276799004,Dermatofibrosarcoma protuberans
47933007,Foot pain
253171007,Dysgenesis of the cerebellum
232062002,Hereditary vitreoretinopathy
16079691000119105,Imaging of central nervous system abnormal
267607008,Familial periodic paralysis
238118002,Magnesium deficiency
64233004,Embryonic fimbrial cyst
400105005,Erysipeloid
71906005,Paronychia
64775002,Vertebral artery thrombosis
